68.25
73.75
70.75
62
39.5
66
35.5
47.25
62.25
9.5
56.75
18.75
71.5
78.75
83.75
153.5
48
124.5
24.5
60.5
94.5
32.25
60.75
44.5
63.5
108.25
10.25
23.5
96.75
54.25
37.25
19.25
120.25
124.25
15.75
140.75
35.75
36
165.75
103
15
60.5
63.5
84.25
41
56
121.75
11
45.75
222.25
27.75
221.25
102.25
86.25
43.75
43.5
82.25
68
33.5
55.75
94.75
82.25
77.5
119
39.75
76.25
81.5
49.25
33
16.25
55.75
44
119.25
95.75
52.5
45.5
62
57.5
34.75
114.25
39.5
94.25
47
75
51.5
15.75
46.5
13.25
84.25
64.75
36
16.75
25
17.75
17.75
16.75
43.75
23.75
102
19
12.75
109
49
33.5
30.75
23.25
24.75
25.25
22.5
92.25
72.75
131.5
28.25
65.5
54.75
54.5
96.25
32.75
15.25
49
88.5
88.25
145
65
100.75
26.25
63.75
31.75
22.75
94.75
151.5
37.5
108.5
112.75
24.25
91.5
42.75
58.5
59.5
97.75
45
37.75
90.75
38.75
76
45.5
147.25
136.5
3.25
148.75
47.5
258.75
48.25
91
24
43.5
38.5
83.25
78.75
82.75
75.25
12.75
144.5
20.25
92.5
59.5
189
50.25
27.5
25.25
25.5
81
74.5
156.75
51
45.75
70.25
81.25
94.75
95.75
19.25
83
41.75
32
47.75
22.25
34
44.75
34
34
41.5
17.75
70.5
80.25
93
81.5
92.75
21.75
7.25
13.5
38.25
40
78
116
50
88.5
119
3.75
102.25
88.25
73.5
76
36
7.5
24.25
101.5
52.75
32.75
60.75
18.75
72.25
118.25
48.5
22
46.75
84.25
20.25
55.75
55.75
105.25
29.25
121.25
85.75
43.5
163.25
49.75
31
32
42
21.75
70.75
11.5
57.5
30.25
46
165.5
14
53.25
108.75
44.25
67.25
28.75
12.25
57.5
15.75
28
64
131.25
11.5
24.25
71.75
123
70.25
119.75
35.75
67.5
43.25
50.5
123
45.5
51
126.25
139.5
75.5
73
20.5
279.5
61
63.5
115.25
58
48
26.5
94.25
97.25
45.75
33
27.5
92
7
57
50.25
46.75
23.5
90.25
52
52.5
70
29
17.75
18.75
40.75
18.5
8.5
47
14
71
44.5
42
35.5
32.75
56.5
114.75
41
40.5
106.75
92.25
65.75
61
96.75
53.5
39.25
26.5
144.75
74
41.75
68
36.75
92.25
36.5
97.75
47.75
43.75
42.5
32
38.75
98.5
101.5
110.25
33.25
68.75
33.5
15
37
5.75
91.25
100.25
37.25
71.75
33.5
93.25
56.75
41.25
9.5
31.75
44.5
77.75
69.5
19
14.5
129.75
57.25
97.25
44.25
45.75
36.75
10.75
57
42.25
86.75
8.75
145
24.5
40.5
77
34
8.25
98.5
23
108.25
81.75
40.5
51.75
77.5
50.75
46.25
82.75
52
80.25
8.5
75.5
53.25
55.75
109
25.5
77.25
62.75
121.5
32
60.25
27
42.75
33.25
70.75
16.5
86.5
46
47
26.25
77.75
63.5
77.5
40
37.5
63.25
52
53
4.5
26.25
13
154.75
149
49.5
40.75
105
76
75.75
83.25
66.5
74.5
98
24
13.5
105.75
2.5
89
205.25
22.25
33
25.5
132.75
105.5
50.75
68.75
57
64
127.5
48
144.25
80.25
122.75
96.75
109.5
130.5
193
48.5
106.75
133.5
115
70.25
56.5
70
4.75
82.75
72.75
44
70.25
21.5
72.75
62
45.75
30.25
30.5
7
48.25
85.5
163
75
150.5
30.5
110.25
138.25
58.75
34.25
78.25
12.25
109
78.75
43.5
75.25
170.25
24.5
114.5
20.25
60.75
41
19.5
141.5
71.5
115
57
8.5
59.75
42.75
9.75
19.25
137
43.5
98.75
52.25
26.25
179.75
61
21.25
68
96.5
51.75
87
38.5
48
74.5
92
58
40.25
22.75
46.25
25.5
84
71.25
149.5
8.5
61
23.5
12.5
49.75
17.75
4
134.25
48.25
30
39.25
174
37
80.25
42
86.25
53.25
68.25
18.25
49.5
94.5
37.5
35
130
56.25
76.75
115
20
29.25
46.5
220.25
44
103
40.75
54
168.25
88.5
58.75
78.75
91.75
98.75
40.5
85.75
83.75
49.5
59
62.5
43.25
138
22.25
106.75
70.25
21
1.5
19.25
25
84.25
40.5
122.75
87
52.25
77.75
21.75
52
112.75
35.5
181.75
55.75
100.75
29.5
59.5
63
234
19.5
44.75
43.5
91
45.5
128
48.25
59
80
68.75
59.75
92.75
59.5
98
96.75
8.25
108
21.25
83.5
81.75
756.25
129.75
6.75
94.75
75.5
106.75
44.5
36.5
128.25
61
114.75
68.25
107.5
98.25
75.75
28.25
98
75
77.75
61.5
43.25
117
43.5
57.75
37.75
17.25
59
18.75
52.75
29
35
34.25
48.75
132.75
8.5
42.5
93
148
73.5
50.75
62
28.75
99.5
114
19.25
55.5
67.5
98.25
84.25
128
44
87
58.25
212.75
38.75
48.25
46.75
64.75
77.5
72.75
75.5
31.5
114.5
210.5
101.75
36.5
27
91.75
38.25
10.25
40.25
38.75
45.75
104.25
97.5
44.75
103
34.5
59.75
33
79
68.25
33.25
78.75
91.25
82.25
113.75
12.75
59
44.25
35.75
39.75
37.25
23.75
32.5
48
75.75
34
32
100.5
16.75
25.75
91.25
44
101
56
79.75
86.75
67.5
27
45.5
92
57.25
